Player ID,Uniform Numbers,Salary,Year,Team
brocklo01,24,4800.0,1961,Chicago Cubs
brocklo01,24,8000.0,1962,Chicago Cubs
brocklo01,24,9500.0,1963,Chicago Cubs
brocklo01,24,12000.0,1964,Chicago Cubs
brocklo01,20,20000.0,1964,St. Louis Cardinals
brocklo01,20,27500.0,1965,St. Louis Cardinals
brocklo01,20,40000.0,1966,St. Louis Cardinals
brocklo01,20,65000.0,1967,St. Louis Cardinals
brocklo01,20,70000.0,1968,St. Louis Cardinals
brocklo01,20,80000.0,1969,St. Louis Cardinals
brocklo01,20,85000.0,1970,St. Louis Cardinals
brocklo01,20,110000.0,1971,St. Louis Cardinals
brocklo01,20,110000.0,1972,St. Louis Cardinals
brocklo01,20,110000.0,1973,St. Louis Cardinals
brocklo01,20,135000.0,1974,St. Louis Cardinals
brocklo01,20,180000.0,1975,St. Louis Cardinals
brocklo01,20,185000.0,1976,St. Louis Cardinals
brocklo01,20,150000.0,1977,St. Louis Cardinals
brocklo01,20,140000.0,1978,St. Louis Cardinals
brocklo01,20,125000.0,1979,St. Louis Cardinals
stirnsn01,2,5500.0,1943,New York Yankees
stirnsn01,2,8500.0,1944,New York Yankees
stirnsn01,1,16000.0,1945,New York Yankees
stirnsn01,1,16000.0,1946,New York Yankees
stirnsn01,1,16000.0,1947,New York Yankees
stirnsn01,1,16000.0,1948,New York Yankees
stirnsn01,1,17500.0,1949,New York Yankees
stirnsn01,1,17500.0,1950,New York Yankees
stirnsn01,2,17500.0,1950,St. Louis Browns
stirnsn01,5,15500.0,1951,Cleveland Indians
stirnsn01,5,13000.0,1952,Cleveland Indians
huntebr02,19,109000.0,1994,Houston Astros
huntebr02,19,109000.0,1995,Houston Astros
huntebr02,19,180000.0,1996,Houston Astros
huntebr02,21,310000.0,1997,Detroit Tigers
huntebr02,21,562500.0,1998,Detroit Tigers
huntebr02,21,1750000.0,1999,Detroit Tigers
huntebr02,22,1750000.0,1999,Seattle Mariners
huntebr02,12,300000.0,2000,Colorado Rockies
huntebr02,44,300000.0,2000,Cincinnati Reds
huntebr02,12,900000.0,2001,Philadelphia Phillies
huntebr02,21,1000000.0,2002,Houston Astros
huntebr02,21,,2003,Houston Astros
ricesa01,2,,1931,Washington Senators
ricesa01,22,,1932,Washington Senators
ricesa01,22,,1933,Washington Senators
ricesa01,29,,1934,Cleveland Indians
soriaal01,58,200000.0,1999,New York Yankees
soriaal01,"53, 33",200000.0,2000,New York Yankees
soriaal01,33,630000.0,2001,New York Yankees
soriaal01,12,630000.0,2002,New York Yankees
soriaal01,12,800000.0,2003,New York Yankees
soriaal01,12,5400000.0,2004,Texas Rangers
soriaal01,12,7500000.0,2005,Texas Rangers
soriaal01,12,10000000.0,2006,Washington Nationals
soriaal01,12,10000000.0,2007,Chicago Cubs
soriaal01,12,14000000.0,2008,Chicago Cubs
soriaal01,12,17000000.0,2009,Chicago Cubs
soriaal01,12,19000000.0,2010,Chicago Cubs
soriaal01,12,19000000.0,2011,Chicago Cubs
soriaal01,12,18000000.0,2012,Chicago Cubs
soriaal01,12,19000000.0,2013,Chicago Cubs
soriaal01,12,19000000.0,2013,New York Yankees
soriaal01,12,18000000.0,2014,New York Yankees
vaughar01,21,,1932,Pittsburgh Pirates
vaughar01,21,,1933,Pittsburgh Pirates
vaughar01,21,,1934,Pittsburgh Pirates
vaughar01,21,,1935,Pittsburgh Pirates
vaughar01,21,,1936,Pittsburgh Pirates
vaughar01,21,,1937,Pittsburgh Pirates
vaughar01,21,,1938,Pittsburgh Pirates
vaughar01,21,,1939,Pittsburgh Pirates
vaughar01,21,,1940,Pittsburgh Pirates
vaughar01,21,,1941,Pittsburgh Pirates
vaughar01,5,,1942,Brooklyn Dodgers
vaughar01,5,,1943,Brooklyn Dodgers
vaughar01,9,,1947,Brooklyn Dodgers
vaughar01,9,,1948,Brooklyn Dodgers
colemvi01,29,60000.0,1985,St. Louis Cardinals
colemvi01,29,150000.0,1986,St. Louis Cardinals
colemvi01,29,160000.0,1987,St. Louis Cardinals
colemvi01,29,700000.0,1988,St. Louis Cardinals
colemvi01,29,775000.0,1989,St. Louis Cardinals
colemvi01,29,1012500.0,1990,St. Louis Cardinals
colemvi01,1,2312500.0,1991,New York Mets
colemvi01,1,3112500.0,1992,New York Mets
colemvi01,11,3212500.0,1993,New York Mets
colemvi01,29,3312500.0,1994,Kansas City Royals
colemvi01,29,250000.0,1995,Kansas City Royals
colemvi01,29,250000.0,1995,Seattle Mariners
colemvi01,30,500000.0,1996,Cincinnati Reds
colemvi01,29,500000.0,1997,Detroit Tigers
loftoke01,28,100000.0,1991,Houston Astros
loftoke01,7,110000.0,1992,Cleveland Indians
loftoke01,7,450000.0,1993,Cleveland Indians
loftoke01,7,925000.0,1994,Cleveland Indians
loftoke01,7,1925000.0,1995,Cleveland Indians
loftoke01,7,3575000.0,1996,Cleveland Indians
loftoke01,7,4825000.0,1997,Atlanta Braves
loftoke01,7,7550000.0,1998,Cleveland Indians
loftoke01,7,7550000.0,1999,Cleveland Indians
loftoke01,7,7500000.0,2000,Cleveland Indians
loftoke01,7,8000000.0,2001,Cleveland Indians
loftoke01,1,1025000.0,2002,Chicago White Sox
loftoke01,1,1025000.0,2002,San Francisco Giants
loftoke01,7,1025000.0,2003,Pittsburgh Pirates
loftoke01,7,1025000.0,2003,Chicago Cubs
loftoke01,12,2985551.0,2004,New York Yankees
loftoke01,7,2915908.0,2005,Philadelphia Phillies
loftoke01,6,3826421.0,2006,Los Angeles Dodgers
loftoke01,7,6000000.0,2007,Texas Rangers
loftoke01,7,6000000.0,2007,Cleveland Indians
galanau01,31,,1934,Chicago Cubs
galanau01,51,,1935,Chicago Cubs
galanau01,51,,1936,Chicago Cubs
galanau01,7,,1937,Chicago Cubs
galanau01,7,,1938,Chicago Cubs
galanau01,7,,1939,Chicago Cubs
galanau01,7,,1940,Chicago Cubs
galanau01,7,,1941,Chicago Cubs
galanau01,24,,1941,Brooklyn Dodgers
galanau01,24,,1942,Brooklyn Dodgers
galanau01,24,,1943,Brooklyn Dodgers
galanau01,24,,1944,Brooklyn Dodgers
galanau01,24,,1945,Brooklyn Dodgers
galanau01,24,,1946,Brooklyn Dodgers
galanau01,23,,1947,Cincinnati Reds
galanau01,23,,1948,Cincinnati Reds
galanau01,29,,1949,New York Giants
galanau01,34,,1949,Philadelphia Athletics
hackst01,31,,1932,Chicago Cubs
hackst01,49,,1933,Chicago Cubs
hackst01,34,,1934,Chicago Cubs
hackst01,39,,1935,Chicago Cubs
hackst01,39,,1936,Chicago Cubs
hackst01,6,,1937,Chicago Cubs
hackst01,6,,1938,Chicago Cubs
hackst01,6,,1939,Chicago Cubs
hackst01,6,,1940,Chicago Cubs
hackst01,6,,1941,Chicago Cubs
hackst01,6,,1942,Chicago Cubs
hackst01,20,,1943,Chicago Cubs
hackst01,25,,1944,Chicago Cubs
hackst01,6,,1945,Chicago Cubs
hackst01,6,,1946,Chicago Cubs
hackst01,6,,1947,Chicago Cubs
harpeto01,14,,1962,Cincinnati Reds
harpeto01,17,,1963,Cincinnati Reds
harpeto01,17,10000.0,1964,Cincinnati Reds
harpeto01,17,,1965,Cincinnati Reds
harpeto01,17,,1966,Cincinnati Reds
harpeto01,17,25000.0,1967,Cincinnati Reds
harpeto01,21,25000.0,1968,Cleveland Indians
harpeto01,21,25000.0,1969,Seattle Pilots
harpeto01,21,,1970,Milwaukee Brewers
harpeto01,21,,1971,Milwaukee Brewers
harpeto01,4,,1972,Boston Red Sox
harpeto01,4,68000.0,1973,Boston Red Sox
harpeto01,4,90000.0,1974,Boston Red Sox
harpeto01,31,,1975,California Angels
harpeto01,21,,1975,Oakland Athletics
harpeto01,12,,1976,Baltimore Orioles
campabe01,19,11500.0,1964,Kansas City Athletics
campabe01,19,12500.0,1965,Kansas City Athletics
campabe01,19,13500.0,1966,Kansas City Athletics
campabe01,19,20000.0,1967,Kansas City Athletics
campabe01,19,30000.0,1968,Oakland Athletics
campabe01,19,35000.0,1969,Oakland Athletics
campabe01,19,40000.0,1970,Oakland Athletics
campabe01,19,56000.0,1971,Oakland Athletics
campabe01,19,56000.0,1972,Oakland Athletics
campabe01,19,65000.0,1973,Oakland Athletics
campabe01,19,65000.0,1974,Oakland Athletics
campabe01,19,100000.0,1975,Oakland Athletics
campabe01,19,72000.0,1976,Oakland Athletics
campabe01,19,190000.0,1977,Texas Rangers
campabe01,19,190000.0,1978,Texas Rangers
campabe01,19,190000.0,1979,Texas Rangers
campabe01,19,190000.0,1979,California Angels
campabe01,19,190000.0,1980,California Angels
campabe01,19,190000.0,1981,California Angels
campabe01,56,175000.0,1983,New York Yankees
grissma02,9,68000.0,1989,Montreal Expos
grissma02,9,103500.0,1990,Montreal Expos
grissma02,9,100000.0,1991,Montreal Expos
grissma02,9,300000.0,1992,Montreal Expos
grissma02,9,1500000.0,1993,Montreal Expos
grissma02,9,3575000.0,1994,Montreal Expos
grissma02,9,4950000.0,1995,Atlanta Braves
grissma02,9,4850000.0,1996,Atlanta Braves
grissma02,17,4850000.0,1997,Cleveland Indians
grissma02,9,5000000.0,1998,Milwaukee Brewers
grissma02,9,5000000.0,1999,Milwaukee Brewers
grissma02,9,5000000.0,2000,Milwaukee Brewers
grissma02,9,5000000.0,2001,Los Angeles Dodgers
grissma02,9,5000000.0,2002,Los Angeles Dodgers
grissma02,9,1875000.0,2003,San Francisco Giants
grissma02,9,2125000.0,2004,San Francisco Giants
grissma02,9,2750000.0,2005,San Francisco Giants
henderi01,"39, 35",21000.0,1979,Oakland Athletics
henderi01,35,30000.0,1980,Oakland Athletics
henderi01,35,185000.0,1981,Oakland Athletics
henderi01,35,535000.0,1982,Oakland Athletics
henderi01,35,800000.0,1983,Oakland Athletics
henderi01,35,950000.0,1984,Oakland Athletics
henderi01,24,1470000.0,1985,New York Yankees
henderi01,24,1570000.0,1986,New York Yankees
henderi01,24,1670000.0,1987,New York Yankees
henderi01,24,1770000.0,1988,New York Yankees
henderi01,24,2120000.0,1989,New York Yankees
henderi01,"22, 24",2120000.0,1989,Oakland Athletics
henderi01,24,2350000.0,1990,Oakland Athletics
henderi01,24,3250000.0,1991,Oakland Athletics
henderi01,24,3250000.0,1992,Oakland Athletics
henderi01,24,3550000.0,1993,Oakland Athletics
henderi01,"14, 24",3550000.0,1993,Toronto Blue Jays
henderi01,24,4800000.0,1994,Oakland Athletics
henderi01,24,3800000.0,1995,Oakland Athletics
henderi01,24,3250000.0,1996,San Diego Padres
henderi01,24,3045000.0,1997,San Diego Padres
henderi01,24,3045000.0,1997,Anaheim Angels
henderi01,24,1150000.0,1998,Oakland Athletics
henderi01,24,1900000.0,1999,New York Mets
henderi01,24,2000000.0,2000,New York Mets
henderi01,35,2000000.0,2000,Seattle Mariners
henderi01,24,300000.0,2001,San Diego Padres
henderi01,35,350000.0,2002,Boston Red Sox
henderi01,25,350000.0,2003,Los Angeles Dodgers
troutmi01,27,414000.0,2011,Los Angeles Angels
troutmi01,27,480000.0,2012,Los Angeles Angels
troutmi01,27,510000.0,2013,Los Angeles Angels
troutmi01,27,1000000.0,2014,Los Angeles Angels
troutmi01,27,6083000.0,2015,Los Angeles Angels
troutmi01,27,16083000.0,2016,Los Angeles Angels
troutmi01,27,20083000.0,2017,Los Angeles Angels
troutmi01,27,34083000.0,2018,Los Angeles Angels
troutmi01,27,36833333.0,2019,Los Angeles Angels
troutmi01,27,13936666.0,2020,Los Angeles Angels
troutmi01,27,35450000.0,2021,Los Angeles Angels
troutmi01,27,37116666.0,2022,Los Angeles Angels
troutmi01,27,37116667.0,2023,Los Angeles Angels
troutmi01,27,37116667.0,2024,Los Angeles Angels
troutmi01,27,37116667.0,2025,Los Angeles Angels
damonjo01,51,109000.0,1995,Kansas City Royals
damonjo01,18,180000.0,1996,Kansas City Royals
damonjo01,18,240000.0,1997,Kansas City Royals
damonjo01,18,460000.0,1998,Kansas City Royals
damonjo01,18,2100000.0,1999,Kansas City Royals
damonjo01,18,4000000.0,2000,Kansas City Royals
damonjo01,8,7100000.0,2001,Oakland Athletics
damonjo01,18,7250000.0,2002,Boston Red Sox
damonjo01,18,7500000.0,2003,Boston Red Sox
damonjo01,18,8000000.0,2004,Boston Red Sox
damonjo01,18,8250000.0,2005,Boston Red Sox
damonjo01,18,13000000.0,2006,New York Yankees
damonjo01,18,13000000.0,2007,New York Yankees
damonjo01,18,13000000.0,2008,New York Yankees
damonjo01,18,13000000.0,2009,New York Yankees
damonjo01,18,8000000.0,2010,Detroit Tigers
damonjo01,22,5250000.0,2011,Tampa Bay Rays
damonjo01,33,1250000.0,2012,Cleveland Indians
cabaljo01,76,720000.0,2023,Seattle Mariners
cabaljo01,7,751700.0,2024,Tampa Bay Rays
cabaljo01,77,776800.0,2025,Tampa Bay Rays
cabaljo01,72,776800.0,2025,New York Yankees
chapmbe01,7,4500.0,1930,New York Yankees
chapmbe01,7,7500.0,1931,New York Yankees
chapmbe01,6,12000.0,1932,New York Yankees
chapmbe01,6,11000.0,1933,New York Yankees
chapmbe01,7,11000.0,1934,New York Yankees
chapmbe01,7,12000.0,1935,New York Yankees
chapmbe01,7,10000.0,1936,New York Yankees
chapmbe01,4,10000.0,1936,Washington Senators
chapmbe01,4,13000.0,1937,Washington Senators
chapmbe01,1,13000.0,1937,Boston Red Sox
chapmbe01,9,12500.0,1938,Boston Red Sox
chapmbe01,"2, 11",15000.0,1939,Cleveland Indians
chapmbe01,"11, 44",15000.0,1940,Cleveland Indians
chapmbe01,4,12000.0,1941,Washington Senators
chapmbe01,45,12000.0,1941,Chicago White Sox
chapmbe01,5,,1944,Brooklyn Dodgers
chapmbe01,5,,1945,Brooklyn Dodgers
chapmbe01,34,,1945,Philadelphia Phillies
chapmbe01,7,,1946,Philadelphia Phillies
aparilu01,11,6000.0,1956,Chicago White Sox
aparilu01,11,12000.0,1957,Chicago White Sox
aparilu01,11,18000.0,1958,Chicago White Sox
aparilu01,11,25000.0,1959,Chicago White Sox
aparilu01,11,18750.0,1960,Chicago White Sox
aparilu01,11,28500.0,1961,Chicago White Sox
aparilu01,11,35000.0,1962,Chicago White Sox
aparilu01,11,35000.0,1963,Baltimore Orioles
aparilu01,11,35000.0,1964,Baltimore Orioles
aparilu01,11,40000.0,1965,Baltimore Orioles
aparilu01,11,37500.0,1966,Baltimore Orioles
aparilu01,11,50000.0,1967,Baltimore Orioles
aparilu01,11,38000.0,1968,Chicago White Sox
aparilu01,11,38000.0,1969,Chicago White Sox
aparilu01,11,38000.0,1970,Chicago White Sox
aparilu01,11,100000.0,1971,Boston Red Sox
aparilu01,11,100000.0,1972,Boston Red Sox
aparilu01,11,100000.0,1973,Boston Red Sox
gordode01,9,425000.0,2011,Los Angeles Dodgers
gordode01,9,485000.0,2012,Los Angeles Dodgers
gordode01,9,501000.0,2013,Los Angeles Dodgers
gordode01,9,515000.0,2014,Los Angeles Dodgers
gordode01,9,2500000.0,2015,Miami Marlins
gordode01,9,3300000.0,2016,Miami Marlins
gordode01,9,7800000.0,2017,Miami Marlins
gordode01,9,10800000.0,2018,Seattle Mariners
gordode01,9,13300000.0,2019,Seattle Mariners
gordode01,9,5106000.0,2020,Seattle Mariners
gordode01,9,,2022,Washington Nationals
mondera02,27,507500.0,2015,Kansas City Royals
mondera02,27,508100.0,2016,Kansas City Royals
mondera02,27,537250.0,2017,Kansas City Royals
mondera02,27,550000.0,2018,Kansas City Royals
mondera02,27,576000.0,2019,Kansas City Royals
mondera02,27,223665.0,2020,Kansas City Royals
mondera02,27,2525000.0,2021,Kansas City Royals
mondera02,27,3000000.0,2022,Kansas City Royals
crawfca02,8,200000.0,2002,Tampa Bay Devil Rays
crawfca02,13,300000.0,2003,Tampa Bay Devil Rays
crawfca02,13,320000.0,2004,Tampa Bay Devil Rays
crawfca02,13,625000.0,2005,Tampa Bay Devil Rays
crawfca02,13,2625000.0,2006,Tampa Bay Devil Rays
crawfca02,13,4125000.0,2007,Tampa Bay Devil Rays
crawfca02,13,5375000.0,2008,Tampa Bay Rays
crawfca02,13,8250000.0,2009,Tampa Bay Rays
crawfca02,13,10000000.0,2010,Tampa Bay Rays
crawfca02,13,14000000.0,2011,Boston Red Sox
crawfca02,13,20357142.0,2012,Boston Red Sox
crawfca02,25,20000000.0,2013,Los Angeles Dodgers
crawfca02,3,20250000.0,2014,Los Angeles Dodgers
crawfca02,3,21357000.0,2015,Los Angeles Dodgers
crawfca02,3,21607000.0,2016,Los Angeles Dodgers
otisam01,25,,1967,New York Mets
otisam01,25,,1969,New York Mets
otisam01,26,,1970,Kansas City Royals
otisam01,26,,1971,Kansas City Royals
otisam01,26,,1972,Kansas City Royals
otisam01,26,,1973,Kansas City Royals
otisam01,26,,1974,Kansas City Royals
otisam01,26,140000.0,1975,Kansas City Royals
otisam01,26,155000.0,1976,Kansas City Royals
otisam01,26,170000.0,1977,Kansas City Royals
otisam01,26,,1978,Kansas City Royals
otisam01,26,,1979,Kansas City Royals
otisam01,26,,1980,Kansas City Royals
otisam01,26,,1981,Kansas City Royals
otisam01,26,,1982,Kansas City Royals
otisam01,26,,1983,Kansas City Royals
otisam01,26,,1984,Pittsburgh Pirates
werbebi01,20,2700.0,1930,New York Yankees
werbebi01,24,3500.0,1933,New York Yankees
werbebi01,22,3500.0,1933,Boston Red Sox
werbebi01,20,,1934,Boston Red Sox
werbebi01,2,,1935,Boston Red Sox
werbebi01,"2, 5",,1936,Boston Red Sox
werbebi01,5,9000.0,1937,Philadelphia Athletics
werbebi01,3,10000.0,1938,Philadelphia Athletics
werbebi01,18,,1939,Cincinnati Reds
werbebi01,18,,1940,Cincinnati Reds
werbebi01,18,,1941,Cincinnati Reds
werbebi01,1,13000.0,1942,New York Giants
northbi01,25,12750.0,1971,Chicago Cubs
northbi01,25,11000.0,1972,Chicago Cubs
northbi01,4,20000.0,1973,Oakland Athletics
northbi01,4,,1974,Oakland Athletics
northbi01,4,,1975,Oakland Athletics
northbi01,4,70000.0,1976,Oakland Athletics
northbi01,4,82000.0,1977,Oakland Athletics
northbi01,4,,1978,Oakland Athletics
northbi01,4,,1978,Los Angeles Dodgers
northbi01,36,,1979,San Francisco Giants
northbi01,36,,1980,San Francisco Giants
northbi01,36,,1981,San Francisco Giants
jenseja01,40,,1950,New York Yankees
jenseja01,"40, 27",,1951,New York Yankees
jenseja01,25,,1952,New York Yankees
jenseja01,8,,1952,Washington Senators
jenseja01,4,,1953,Washington Senators
jenseja01,30,,1954,Boston Red Sox
jenseja01,4,,1955,Boston Red Sox
jenseja01,4,,1956,Boston Red Sox
jenseja01,4,,1957,Boston Red Sox
jenseja01,4,,1958,Boston Red Sox
jenseja01,4,38000.0,1959,Boston Red Sox
jenseja01,4,40000.0,1961,Boston Red Sox
mateojo01,3,208495.0,2020,San Diego Padres
mateojo01,3,572000.0,2021,San Diego Padres
mateojo01,26,572000.0,2021,Baltimore Orioles
mateojo01,3,709500.0,2022,Baltimore Orioles
